DCC id	Title	Data File	Data Filepath	Level 1 <organism>	Level 2 <Target>	Level 3 <Technique>	Level 4 <File Format>	Filename <Factor>	Filename <Condition>	Filename <Technique>	Filename <ReplicateSetNum>	Filename <ChIP>	Filename <label>	Filename <Build>	Filename <Modencode ID>
2441	Identification of Transcription Factor N2::POL II Binding Regions in Young Adult	Snyder_N2_POLII_YA_rep1.wig	Snyder_N2_POLII_YA_rep1.wig	Cele_WS190	Transcriptional-Factor	ChIP-seq	coverage-graph_wiggle	ama-1	Strain_N2;Developmental-Stage_Young Adult;temperature_20 degree celsius	ChIP-seq		ChIP		Cele_WS190	modENCODE_2441
2441	Identification of Transcription Factor N2::POL II Binding Regions in Young Adult	Snyder_N2_POLII_YA_rep2.wig	Snyder_N2_POLII_YA_rep2.wig	Cele_WS190	Transcriptional-Factor	ChIP-seq	coverage-graph_wiggle	ama-1	Strain_N2;Developmental-Stage_Young Adult;temperature_20 degree celsius	ChIP-seq		ChIP		Cele_WS190	modENCODE_2441
2442	Strome AB3594_H3K79ME2346021_N2_EEMB	372324_me2_640_525_532.pair	raw_data/372324_me2_640_525_532.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H3K79me2	Developmental-Stage_Early Embryo;temperature_20 degree celsius	ChIP-chip	0	input	Cy3 dye	Cele_WS190	modENCODE_2442
2442	Strome AB3594_H3K79ME2346021_N2_EEMB	372324_me2_640_525_635.pair	raw_data/372324_me2_640_525_635.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H3K79me2	Developmental-Stage_Early Embryo;temperature_20 degree celsius	ChIP-chip	0	ChIP	Cy5 dye	Cele_WS190	modENCODE_2442
2442	Strome AB3594_H3K79ME2346021_N2_EEMB	372620_me2_610_520_532.pair	raw_data/372620_me2_610_520_532.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H3K79me2	Developmental-Stage_Early Embryo;temperature_20 degree celsius	ChIP-chip	1	input	Cy3 dye	Cele_WS190	modENCODE_2442
2442	Strome AB3594_H3K79ME2346021_N2_EEMB	372620_me2_610_520_635.pair	raw_data/372620_me2_610_520_635.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H3K79me2	Developmental-Stage_Early Embryo;temperature_20 degree celsius	ChIP-chip	1	ChIP	Cy5 dye	Cele_WS190	modENCODE_2442
2442	Strome AB3594_H3K79ME2346021_N2_EEMB	AB3594_H3K79ME2346021_N2_EEMB_1.wig	normalized_data/AB3594_H3K79ME2346021_N2_EEMB_1.wig	Cele_WS190	Histone-Modification	ChIP-chip	normalized-arrayfile_wiggle	H3K79me2	Developmental-Stage_Early Embryo;temperature_20 degree celsius	ChIP-chip	0			Cele_WS190	modENCODE_2442
2442	Strome AB3594_H3K79ME2346021_N2_EEMB	AB3594_H3K79ME2346021_N2_EEMB_2.wig	normalized_data/AB3594_H3K79ME2346021_N2_EEMB_2.wig	Cele_WS190	Histone-Modification	ChIP-chip	normalized-arrayfile_wiggle	H3K79me2	Developmental-Stage_Early Embryo;temperature_20 degree celsius	ChIP-chip	1			Cele_WS190	modENCODE_2442
2443	Lieb AB2621_H3K79ME3361576_N2_EEMB	372763_me3_600_510_532.pair	raw_data/372763_me3_600_510_532.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H3K79me3	Developmental-Stage_Early Embryo;temperature_20 degree celsius	ChIP-chip	1	input	Cy3 dye	Cele_WS190	modENCODE_2443
2443	Lieb AB2621_H3K79ME3361576_N2_EEMB	372763_me3_600_510_635.pair	raw_data/372763_me3_600_510_635.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H3K79me3	Developmental-Stage_Early Embryo;temperature_20 degree celsius	ChIP-chip	1	ChIP	Cy5 dye	Cele_WS190	modENCODE_2443
2443	Lieb AB2621_H3K79ME3361576_N2_EEMB	379023_me3_620_520_532.pair	raw_data/379023_me3_620_520_532.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H3K79me3	Developmental-Stage_Early Embryo;temperature_20 degree celsius	ChIP-chip	0	input	Cy3 dye	Cele_WS190	modENCODE_2443
2443	Lieb AB2621_H3K79ME3361576_N2_EEMB	379023_me3_620_520_635.pair	raw_data/379023_me3_620_520_635.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H3K79me3	Developmental-Stage_Early Embryo;temperature_20 degree celsius	ChIP-chip	0	ChIP	Cy5 dye	Cele_WS190	modENCODE_2443
2443	Lieb AB2621_H3K79ME3361576_N2_EEMB	AB2621_H3K79ME3361576_N2_EEMB_1.wig	normalized_data/AB2621_H3K79ME3361576_N2_EEMB_1.wig	Cele_WS190	Histone-Modification	ChIP-chip	normalized-arrayfile_wiggle	H3K79me3	Developmental-Stage_Early Embryo;temperature_20 degree celsius	ChIP-chip	0			Cele_WS190	modENCODE_2443
2443	Lieb AB2621_H3K79ME3361576_N2_EEMB	AB2621_H3K79ME3361576_N2_EEMB_2.wig	normalized_data/AB2621_H3K79ME3361576_N2_EEMB_2.wig	Cele_WS190	Histone-Modification	ChIP-chip	normalized-arrayfile_wiggle	H3K79me3	Developmental-Stage_Early Embryo;temperature_20 degree celsius	ChIP-chip	1			Cele_WS190	modENCODE_2443
2444	Strome HK00008_H3K9ME26D11_N2_EEMB	HK00008_H3K9ME26D11_N2_EEMB_1.wig	normalized_data/HK00008_H3K9ME26D11_N2_EEMB_1.wig	Cele_WS190	Histone-Modification	ChIP-chip	normalized-arrayfile_wiggle	H3K9me2	Developmental-Stage_Early Embryo;temperature_20 degree celsius	ChIP-chip	0			Cele_WS190	modENCODE_2444
2444	Strome HK00008_H3K9ME26D11_N2_EEMB	HK00008_H3K9ME26D11_N2_EEMB_2.wig	normalized_data/HK00008_H3K9ME26D11_N2_EEMB_2.wig	Cele_WS190	Histone-Modification	ChIP-chip	normalized-arrayfile_wiggle	H3K9me2	Developmental-Stage_Early Embryo;temperature_20 degree celsius	ChIP-chip	1			Cele_WS190	modENCODE_2444
2444	Strome HK00008_H3K9ME26D11_N2_EEMB	OID21380_24364602_532.pair	raw_data/OID21380_24364602_532.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H3K9me2	Developmental-Stage_Early Embryo;temperature_20 degree celsius	ChIP-chip	0	input	Cy3 dye	Cele_WS190	modENCODE_2444
2444	Strome HK00008_H3K9ME26D11_N2_EEMB	OID21380_24364602_635.pair	raw_data/OID21380_24364602_635.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H3K9me2	Developmental-Stage_Early Embryo;temperature_20 degree celsius	ChIP-chip	0	ChIP	Cy5 dye	Cele_WS190	modENCODE_2444
2444	Strome HK00008_H3K9ME26D11_N2_EEMB	OID22177_362466_2009-07-25_14-22_Area1_532.pair	raw_data/OID22177_362466_2009-07-25_14-22_Area1_532.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H3K9me2	Developmental-Stage_Early Embryo;temperature_20 degree celsius	ChIP-chip	1	ChIP	Cy3 dye	Cele_WS190	modENCODE_2444
2444	Strome HK00008_H3K9ME26D11_N2_EEMB	OID22177_362466_2009-07-25_14-22_Area1_635.pair	raw_data/OID22177_362466_2009-07-25_14-22_Area1_635.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H3K9me2	Developmental-Stage_Early Embryo;temperature_20 degree celsius	ChIP-chip	1	input	Cy5 dye	Cele_WS190	modENCODE_2444
2446	Desai OD00079_HCP3_N2_MXEMB	OD00079_HCP3_N2_MXEMB_1_17033001_532.pair	raw_data/OD00079_HCP3_N2_MXEMB_1_17033001_532.pair	Cele_WS190	Chromatin-Structure	ChIP-chip	raw-arrayfile_pair	HCP-3	Developmental-Stage_Mixed Embryo;temperature_20 degree celsius	ChIP-chip	0	input	Cy3 dye	Cele_WS190	modENCODE_2446
2446	Desai OD00079_HCP3_N2_MXEMB	OD00079_HCP3_N2_MXEMB_1_17033001_635.pair	raw_data/OD00079_HCP3_N2_MXEMB_1_17033001_635.pair	Cele_WS190	Chromatin-Structure	ChIP-chip	raw-arrayfile_pair	HCP-3	Developmental-Stage_Mixed Embryo;temperature_20 degree celsius	ChIP-chip	0	ChIP	Cy5 dye	Cele_WS190	modENCODE_2446
2446	Desai OD00079_HCP3_N2_MXEMB	OD00079_HCP3_N2_MXEMB_1.wig	normalized_data/OD00079_HCP3_N2_MXEMB_1.wig	Cele_WS190	Chromatin-Structure	ChIP-chip	normalized-arrayfile_wiggle	HCP-3	Developmental-Stage_Mixed Embryo;temperature_20 degree celsius	ChIP-chip	0			Cele_WS190	modENCODE_2446
2446	Desai OD00079_HCP3_N2_MXEMB	OD00079_HCP3_N2_MXEMB_2_12362302_532.pair	raw_data/OD00079_HCP3_N2_MXEMB_2_12362302_532.pair	Cele_WS190	Chromatin-Structure	ChIP-chip	raw-arrayfile_pair	HCP-3	Developmental-Stage_Mixed Embryo;temperature_20 degree celsius	ChIP-chip	1	input	Cy3 dye	Cele_WS190	modENCODE_2446
2446	Desai OD00079_HCP3_N2_MXEMB	OD00079_HCP3_N2_MXEMB_2_12362302_635.pair	raw_data/OD00079_HCP3_N2_MXEMB_2_12362302_635.pair	Cele_WS190	Chromatin-Structure	ChIP-chip	raw-arrayfile_pair	HCP-3	Developmental-Stage_Mixed Embryo;temperature_20 degree celsius	ChIP-chip	1	ChIP	Cy5 dye	Cele_WS190	modENCODE_2446
2446	Desai OD00079_HCP3_N2_MXEMB	OD00079_HCP3_N2_MXEMB_2_1459102_532.pair	raw_data/OD00079_HCP3_N2_MXEMB_2_1459102_532.pair	Cele_WS190	Chromatin-Structure	ChIP-chip	raw-arrayfile_pair	HCP-3	Developmental-Stage_Mixed Embryo;temperature_20 degree celsius	ChIP-chip	1	input	Cy3 dye	Cele_WS190	modENCODE_2446
2446	Desai OD00079_HCP3_N2_MXEMB	OD00079_HCP3_N2_MXEMB_2_1459102_635.pair	raw_data/OD00079_HCP3_N2_MXEMB_2_1459102_635.pair	Cele_WS190	Chromatin-Structure	ChIP-chip	raw-arrayfile_pair	HCP-3	Developmental-Stage_Mixed Embryo;temperature_20 degree celsius	ChIP-chip	1	ChIP	Cy5 dye	Cele_WS190	modENCODE_2446
2446	Desai OD00079_HCP3_N2_MXEMB	OD00079_HCP3_N2_MXEMB_2_1462302_532.pair	raw_data/OD00079_HCP3_N2_MXEMB_2_1462302_532.pair	Cele_WS190	Chromatin-Structure	ChIP-chip	raw-arrayfile_pair	HCP-3	Developmental-Stage_Mixed Embryo;temperature_20 degree celsius	ChIP-chip	1	input	Cy3 dye	Cele_WS190	modENCODE_2446
2446	Desai OD00079_HCP3_N2_MXEMB	OD00079_HCP3_N2_MXEMB_2_1462302_635.pair	raw_data/OD00079_HCP3_N2_MXEMB_2_1462302_635.pair	Cele_WS190	Chromatin-Structure	ChIP-chip	raw-arrayfile_pair	HCP-3	Developmental-Stage_Mixed Embryo;temperature_20 degree celsius	ChIP-chip	1	ChIP	Cy5 dye	Cele_WS190	modENCODE_2446
2446	Desai OD00079_HCP3_N2_MXEMB	OD00079_HCP3_N2_MXEMB_2.wig	normalized_data/OD00079_HCP3_N2_MXEMB_2.wig	Cele_WS190	Chromatin-Structure	ChIP-chip	normalized-arrayfile_wiggle	HCP-3	Developmental-Stage_Mixed Embryo;temperature_20 degree celsius	ChIP-chip	1			Cele_WS190	modENCODE_2446
2446	Desai OD00079_HCP3_N2_MXEMB	OD00079_HCP3_N2_MXEMB_3_108251_532.pair	raw_data/OD00079_HCP3_N2_MXEMB_3_108251_532.pair	Cele_WS190	Chromatin-Structure	ChIP-chip	raw-arrayfile_pair	HCP-3	Developmental-Stage_Mixed Embryo;temperature_20 degree celsius	ChIP-chip	2	input	Cy3 dye	Cele_WS190	modENCODE_2446
2446	Desai OD00079_HCP3_N2_MXEMB	OD00079_HCP3_N2_MXEMB_3_108251_635.pair	raw_data/OD00079_HCP3_N2_MXEMB_3_108251_635.pair	Cele_WS190	Chromatin-Structure	ChIP-chip	raw-arrayfile_pair	HCP-3	Developmental-Stage_Mixed Embryo;temperature_20 degree celsius	ChIP-chip	2	ChIP	Cy5 dye	Cele_WS190	modENCODE_2446
2446	Desai OD00079_HCP3_N2_MXEMB	OD00079_HCP3_N2_MXEMB_3_1461802_532.pair	raw_data/OD00079_HCP3_N2_MXEMB_3_1461802_532.pair	Cele_WS190	Chromatin-Structure	ChIP-chip	raw-arrayfile_pair	HCP-3	Developmental-Stage_Mixed Embryo;temperature_20 degree celsius	ChIP-chip	2	input	Cy3 dye	Cele_WS190	modENCODE_2446
2446	Desai OD00079_HCP3_N2_MXEMB	OD00079_HCP3_N2_MXEMB_3_1461802_635.pair	raw_data/OD00079_HCP3_N2_MXEMB_3_1461802_635.pair	Cele_WS190	Chromatin-Structure	ChIP-chip	raw-arrayfile_pair	HCP-3	Developmental-Stage_Mixed Embryo;temperature_20 degree celsius	ChIP-chip	2	ChIP	Cy5 dye	Cele_WS190	modENCODE_2446
2446	Desai OD00079_HCP3_N2_MXEMB	OD00079_HCP3_N2_MXEMB_3_1488102_532.pair	raw_data/OD00079_HCP3_N2_MXEMB_3_1488102_532.pair	Cele_WS190	Chromatin-Structure	ChIP-chip	raw-arrayfile_pair	HCP-3	Developmental-Stage_Mixed Embryo;temperature_20 degree celsius	ChIP-chip	2	input	Cy3 dye	Cele_WS190	modENCODE_2446
2446	Desai OD00079_HCP3_N2_MXEMB	OD00079_HCP3_N2_MXEMB_3_1488102_635.pair	raw_data/OD00079_HCP3_N2_MXEMB_3_1488102_635.pair	Cele_WS190	Chromatin-Structure	ChIP-chip	raw-arrayfile_pair	HCP-3	Developmental-Stage_Mixed Embryo;temperature_20 degree celsius	ChIP-chip	2	ChIP	Cy5 dye	Cele_WS190	modENCODE_2446
2446	Desai OD00079_HCP3_N2_MXEMB	OD00079_HCP3_N2_MXEMB_3.wig	normalized_data/OD00079_HCP3_N2_MXEMB_3.wig	Cele_WS190	Chromatin-Structure	ChIP-chip	normalized-arrayfile_wiggle	HCP-3	Developmental-Stage_Mixed Embryo;temperature_20 degree celsius	ChIP-chip	2			Cele_WS190	modENCODE_2446
2446	Desai OD00079_HCP3_N2_MXEMB	OD00079_HCP3_N2_MXEMB_4_109408_532.pair	raw_data/OD00079_HCP3_N2_MXEMB_4_109408_532.pair	Cele_WS190	Chromatin-Structure	ChIP-chip	raw-arrayfile_pair	HCP-3	Developmental-Stage_Mixed Embryo;temperature_20 degree celsius	ChIP-chip	3	input	Cy3 dye	Cele_WS190	modENCODE_2446
2446	Desai OD00079_HCP3_N2_MXEMB	OD00079_HCP3_N2_MXEMB_4_109408_635.pair	raw_data/OD00079_HCP3_N2_MXEMB_4_109408_635.pair	Cele_WS190	Chromatin-Structure	ChIP-chip	raw-arrayfile_pair	HCP-3	Developmental-Stage_Mixed Embryo;temperature_20 degree celsius	ChIP-chip	3	ChIP	Cy5 dye	Cele_WS190	modENCODE_2446
2446	Desai OD00079_HCP3_N2_MXEMB	OD00079_HCP3_N2_MXEMB_4_1459402_532.pair	raw_data/OD00079_HCP3_N2_MXEMB_4_1459402_532.pair	Cele_WS190	Chromatin-Structure	ChIP-chip	raw-arrayfile_pair	HCP-3	Developmental-Stage_Mixed Embryo;temperature_20 degree celsius	ChIP-chip	3	input	Cy3 dye	Cele_WS190	modENCODE_2446
2446	Desai OD00079_HCP3_N2_MXEMB	OD00079_HCP3_N2_MXEMB_4_1459402_635.pair	raw_data/OD00079_HCP3_N2_MXEMB_4_1459402_635.pair	Cele_WS190	Chromatin-Structure	ChIP-chip	raw-arrayfile_pair	HCP-3	Developmental-Stage_Mixed Embryo;temperature_20 degree celsius	ChIP-chip	3	ChIP	Cy5 dye	Cele_WS190	modENCODE_2446
2446	Desai OD00079_HCP3_N2_MXEMB	OD00079_HCP3_N2_MXEMB_4_1465502_532.pair	raw_data/OD00079_HCP3_N2_MXEMB_4_1465502_532.pair	Cele_WS190	Chromatin-Structure	ChIP-chip	raw-arrayfile_pair	HCP-3	Developmental-Stage_Mixed Embryo;temperature_20 degree celsius	ChIP-chip	3	input	Cy3 dye	Cele_WS190	modENCODE_2446
2446	Desai OD00079_HCP3_N2_MXEMB	OD00079_HCP3_N2_MXEMB_4_1465502_635.pair	raw_data/OD00079_HCP3_N2_MXEMB_4_1465502_635.pair	Cele_WS190	Chromatin-Structure	ChIP-chip	raw-arrayfile_pair	HCP-3	Developmental-Stage_Mixed Embryo;temperature_20 degree celsius	ChIP-chip	3	ChIP	Cy5 dye	Cele_WS190	modENCODE_2446
2446	Desai OD00079_HCP3_N2_MXEMB	OD00079_HCP3_N2_MXEMB_4.wig	normalized_data/OD00079_HCP3_N2_MXEMB_4.wig	Cele_WS190	Chromatin-Structure	ChIP-chip	normalized-arrayfile_wiggle	HCP-3	Developmental-Stage_Mixed Embryo;temperature_20 degree celsius	ChIP-chip	3			Cele_WS190	modENCODE_2446
2451	Identification of Transcription Factor GEI-1::GFP Binding Regions in L4	modENCODE_2451_Snyder_GEI11_GFP_L4_rep1_FC42THHHM_20090930_s_3_ACGT.fastq 	modENCODE_2451_Snyder_GEI11_GFP_L4_rep1_FC42THHHM_20090930_s_3_ACGT.fastq 	Cele_WS190	Transcriptional-Factor	ChIP-seq	raw-seqfile_fastq	gei-11	Strain_OP179;Developmental-Stage_L4;temperature_20 degree celsius	ChIP-seq	0	ChIP		Cele_WS190	modENCODE_2451
2451	Identification of Transcription Factor GEI-1::GFP Binding Regions in L4	modENCODE_2451_Snyder_GEI11_GFP_L4_rep2_FC430GKHM_20091008_s_3_ACGT.fastq 	modENCODE_2451_Snyder_GEI11_GFP_L4_rep2_FC430GKHM_20091008_s_3_ACGT.fastq 	Cele_WS190	Transcriptional-Factor	ChIP-seq	raw-seqfile_fastq	gei-11	Strain_OP179;Developmental-Stage_L4;temperature_20 degree celsius	ChIP-seq	1	ChIP		Cele_WS190	modENCODE_2451
2451	Identification of Transcription Factor GEI-1::GFP Binding Regions in L4	modENCODE_2451_Snyder_GEI11_Input_L4_FC42THHHM_20090930_s_3_TGCT.fastq 	modENCODE_2451_Snyder_GEI11_Input_L4_FC42THHHM_20090930_s_3_TGCT.fastq 	Cele_WS190	Transcriptional-Factor	ChIP-seq	raw-seqfile_fastq	gei-11	Strain_OP179;Developmental-Stage_L4;temperature_20 degree celsius	ChIP-seq	0	input		Cele_WS190	modENCODE_2451
2451	Identification of Transcription Factor GEI-1::GFP Binding Regions in L4	modENCODE_2451_Snyder_GEI11_Input_L4_FC430GKHM_20091008_s_3_TGCT.fastq 	modENCODE_2451_Snyder_GEI11_Input_L4_FC430GKHM_20091008_s_3_TGCT.fastq 	Cele_WS190	Transcriptional-Factor	ChIP-seq	raw-seqfile_fastq	gei-11	Strain_OP179;Developmental-Stage_L4;temperature_20 degree celsius	ChIP-seq	1	input		Cele_WS190	modENCODE_2451
2451	Identification of Transcription Factor GEI-1::GFP Binding Regions in L4	Snyder_GEI11_GFP_L4_combined_peaks.GFF3	Snyder_GEI11_GFP_L4_combined_peaks.GFF3	Cele_WS190	Transcriptional-Factor	ChIP-seq	computed-peaks_gff3	gei-11	Strain_OP179;Developmental-Stage_L4;temperature_20 degree celsius	ChIP-seq	all			Cele_WS190	modENCODE_2451
2451	Identification of Transcription Factor GEI-1::GFP Binding Regions in L4	Snyder_GEI11_GFP_L4_combined.wig	Snyder_GEI11_GFP_L4_combined.wig	Cele_WS190	Transcriptional-Factor	ChIP-seq	coverage-graph_wiggle	gei-11	Strain_OP179;Developmental-Stage_L4;temperature_20 degree celsius	ChIP-seq		ChIP		Cele_WS190	modENCODE_2451
2451	Identification of Transcription Factor GEI-1::GFP Binding Regions in L4	Snyder_GEI11_GFP_L4_rep1.wig	Snyder_GEI11_GFP_L4_rep1.wig	Cele_WS190	Transcriptional-Factor	ChIP-seq	coverage-graph_wiggle	gei-11	Strain_OP179;Developmental-Stage_L4;temperature_20 degree celsius	ChIP-seq		ChIP		Cele_WS190	modENCODE_2451
2451	Identification of Transcription Factor GEI-1::GFP Binding Regions in L4	Snyder_GEI11_GFP_L4_rep2.wig	Snyder_GEI11_GFP_L4_rep2.wig	Cele_WS190	Transcriptional-Factor	ChIP-seq	coverage-graph_wiggle	gei-11	Strain_OP179;Developmental-Stage_L4;temperature_20 degree celsius	ChIP-seq		ChIP		Cele_WS190	modENCODE_2451
2451	Identification of Transcription Factor GEI-1::GFP Binding Regions in L4	Snyder_GEI11_Input_L4_unmerged.wig	Snyder_GEI11_Input_L4_unmerged.wig	Cele_WS190	Transcriptional-Factor	ChIP-seq	coverage-graph_wiggle	gei-11	Strain_OP179;Developmental-Stage_L4;temperature_20 degree celsius	ChIP-seq		input		Cele_WS190	modENCODE_2451
2451	Identification of Transcription Factor GEI-1::GFP Binding Regions in L4	Snyder_GEI11_Input_L4.wig	Snyder_GEI11_Input_L4.wig	Cele_WS190	Transcriptional-Factor	ChIP-seq	coverage-graph_wiggle	gei-11	Strain_OP179;Developmental-Stage_L4;temperature_20 degree celsius	ChIP-seq		input		Cele_WS190	modENCODE_2451
2454	L3-L4_hypodermis_tiling_array	534DMM0196-20090617-CeT.CEL	534DMM0196-20090617-CeT.CEL	Cele_WS190	mRNA	RNA-tiling-array	raw-arrayfile_CEL	total-RNA	Strain_NC1790;Tissue_hypodermis (L3-L4);Developmental-Stage_L3-L4 larva 20dC 22h 23dC 24hr post-L1;temperature_23 degree celsius	RNA-tiling-array	0	ChIP	Biotin	Cele_WS190	modENCODE_2454
2454	L3-L4_hypodermis_tiling_array	534DMM0223-20091012-CeT.CEL	534DMM0223-20091012-CeT.CEL	Cele_WS190	mRNA	RNA-tiling-array	raw-arrayfile_CEL	total-RNA	Strain_NC1790;Tissue_hypodermis (L3-L4);Developmental-Stage_L3-L4 larva 20dC 22h 23dC 24hr post-L1;temperature_23 degree celsius	RNA-tiling-array	0	ChIP	Biotin	Cele_WS190	modENCODE_2454
2454	L3-L4_hypodermis_tiling_array	534DMM0224-20091012-CeT.CEL	534DMM0224-20091012-CeT.CEL	Cele_WS190	mRNA	RNA-tiling-array	raw-arrayfile_CEL	total-RNA	Strain_NC1790;Tissue_hypodermis (L3-L4);Developmental-Stage_L3-L4 larva 20dC 22h 23dC 24hr post-L1;temperature_23 degree celsius	RNA-tiling-array	0	ChIP	Biotin	Cele_WS190	modENCODE_2454
2454	L3-L4_hypodermis_tiling_array	L3-L4-hypodermis-196_pm_mm.wig	L3-L4-hypodermis-196_pm_mm.wig	Cele_WS190	mRNA	RNA-tiling-array	normalized-arrayfile_wiggle	total-RNA	Strain_NC1790;Tissue_hypodermis (L3-L4);Developmental-Stage_L3-L4 larva 20dC 22h 23dC 24hr post-L1;temperature_23 degree celsius	RNA-tiling-array	0			Cele_WS190	modENCODE_2454
2454	L3-L4_hypodermis_tiling_array	L3-L4-hypodermis-223_pm_mm.wig	L3-L4-hypodermis-223_pm_mm.wig	Cele_WS190	mRNA	RNA-tiling-array	normalized-arrayfile_wiggle	total-RNA	Strain_NC1790;Tissue_hypodermis (L3-L4);Developmental-Stage_L3-L4 larva 20dC 22h 23dC 24hr post-L1;temperature_23 degree celsius	RNA-tiling-array	0			Cele_WS190	modENCODE_2454
2454	L3-L4_hypodermis_tiling_array	L3-L4-hypodermis-224_pm_mm.wig	L3-L4-hypodermis-224_pm_mm.wig	Cele_WS190	mRNA	RNA-tiling-array	normalized-arrayfile_wiggle	total-RNA	Strain_NC1790;Tissue_hypodermis (L3-L4);Developmental-Stage_L3-L4 larva 20dC 22h 23dC 24hr post-L1;temperature_23 degree celsius	RNA-tiling-array	0			Cele_WS190	modENCODE_2454
2454	L3-L4_hypodermis_tiling_array	L3-L4-hypodermis_smooth_log2_winsize110.wig	L3-L4-hypodermis_smooth_log2_winsize110.wig	Cele_WS190	mRNA	RNA-tiling-array	normalized-arrayfile_wiggle	total-RNA	Strain_NC1790;Tissue_hypodermis (L3-L4);Developmental-Stage_L3-L4 larva 20dC 22h 23dC 24hr post-L1;temperature_23 degree celsius	RNA-tiling-array	0			Cele_WS190	modENCODE_2454
2454	L3-L4_hypodermis_tiling_array	L3-L4-hypodermis_tars_maxgap30_minrun100_thresh9.87.gff3	L3-L4-hypodermis_tars_maxgap30_minrun100_thresh9.87.gff3	Cele_WS190	mRNA	RNA-tiling-array	computed-peaks_gff3	total-RNA	Strain_NC1790;Tissue_hypodermis (L3-L4);Developmental-Stage_L3-L4 larva 20dC 22h 23dC 24hr post-L1;temperature_23 degree celsius	RNA-tiling-array	all			Cele_WS190	modENCODE_2454
2455	3'RACE polyA-capture L1 454 sequencing	GSM446652	GSM446652	Cele_WS190	mRNA	RACE	GEO_record	3-prime-UTR	Strain_N2;Developmental-Stage_L1 20dC 8hr post-L1;temperature_20 degree celsius	RACE	0			Cele_WS190	modENCODE_2455
2456	3'RACE polyA-capture L2 454 sequencing	GSM446653	GSM446653	Cele_WS190	mRNA	RACE	GEO_record	3-prime-UTR	Strain_N2;Developmental-Stage_L2 20dC 20hr post-L1;temperature_20 degree celsius	RACE	0			Cele_WS190	modENCODE_2456
2457	3'RACE polyA-capture L3 454 sequencing	GSM446654	GSM446654	Cele_WS190	mRNA	RACE	GEO_record	3-prime-UTR	Strain_N2;Developmental-Stage_L3 20dC 30hr post-L1;temperature_20 degree celsius	RACE	0			Cele_WS190	modENCODE_2457
2458	3'RACE polyA-capture N2 L4 454 sequencing	GSM446655	GSM446655	Cele_WS190	mRNA	RACE	GEO_record	3-prime-UTR	Strain_N2;Developmental-Stage_L4 20dC 45hr post-L1;temperature_20 degree celsius	RACE	0			Cele_WS190	modENCODE_2458
2459	3'RACE polyA-capture adult males 454 sequencing	GSM446657	GSM446657	Cele_WS190	mRNA	RACE	GEO_record	3-prime-UTR	Strain_him-8(e1489);Developmental-Stage_Adult males 20dC 70hr post-L1;temperature_20 degree celsius	RACE	0			Cele_WS190	modENCODE_2459
2460	3'RACE polyA-capture adult hermaphrodite 454 sequencing	GSM446656	GSM446656	Cele_WS190	mRNA	RACE	GEO_record	3-prime-UTR	Strain_N2;Developmental-Stage_Adult 20dC 70hr post-L1;temperature_20 degree celsius	RACE	0			Cele_WS190	modENCODE_2460
2461	3'RACE polyA-capture daf-2 dauer 454 sequencing	GSM446658	GSM446658	Cele_WS190	mRNA	RACE	GEO_record	3-prime-UTR	Strain_daf-2(e1370);Developmental-Stage_Dauer Larvae;temperature_20 degree celsius	RACE	0			Cele_WS190	modENCODE_2461
2462	3'RACE polyA-capture daf-7 dauer 454 sequencing	GSM446659	GSM446659	Cele_WS190	mRNA	RACE	GEO_record	3-prime-UTR	Strain_daf-7(e1372);Developmental-Stage_Dauer Larvae;temperature_20 degree celsius	RACE	0			Cele_WS190	modENCODE_2462
2463	3'RACE polyA-capture daf-9 dauer 454 sequencing	GSM446660	GSM446660	Cele_WS190	mRNA	RACE	GEO_record	3-prime-UTR	Strain_daf-9(m540);Developmental-Stage_Dauer Larvae;temperature_20 degree celsius	RACE	0			Cele_WS190	modENCODE_2463
2464	3'RACE polyA-capture daf-11 dauer 454 sequencing	GSM446661	GSM446661	Cele_WS190	mRNA	RACE	GEO_record	3-prime-UTR	Strain_daf-11(m47);Developmental-Stage_Dauer Larvae;temperature_20 degree celsius	RACE	0			Cele_WS190	modENCODE_2464
2465	3'RACE polyA-capture N2 embryos 454 sequencing	GSM446651	GSM446651	Cele_WS190	mRNA	RACE	GEO_record	3-prime-UTR	Strain_N2;Developmental-Stage_Mixed embryos 20dC;temperature_20 degree celsius	RACE	0			Cele_WS190	modENCODE_2465
